ModelFile;PositionX;PositionY;PositionZ;RotationW;RotationX;RotationY;RotationZ;ScaleFactor;DoodadSet;FileDataID
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-527.1370239257812;-1070.626953125;346.6246337890625;0.6725097894668579;0;0;0.740088164806366;1.15226411819458;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-526.61328125;-1072.65478515625;346.3766784667969;0.5769869089126587;0;0;-0.8167534470558167;1.5388869047164917;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\generic\bloodelf\hedge\silvermoonhedge01.obj;-526.6767578125;-1072.7125244140625;343.5567932128906;0.7057639956474304;0;0;-0.7084469795227051;3.079685926437378;Set_$DefaultGlobal;192071
..\..\..\expansion01\doodads\generic\bloodelf\hedge\silvermoonhedge01.obj;-526.6767578125;-1069.0816650390625;343.5567932128906;0.7057639956474304;0;0;-0.7084469795227051;3.079685926437378;Set_$DefaultGlobal;192071
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-527.3790283203125;-1076.118896484375;346.39556884765625;0.6725097894668579;0;0;0.740088164806366;1.15226411819458;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\silvermoon\bushes\silvermoonbush06.obj;-526.2039794921875;-1064.312255859375;344.7692565917969;0.8212977647781372;0;0;-0.5704997777938843;2.0458526611328125;Set_$DefaultGlobal;193384
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower03.obj;-526.2103881835938;-1080.66650390625;346.6280517578125;-0.09083700180053711;0;0;-0.9958657622337341;1.3762506246566772;Set_$DefaultGlobal;193394
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-524.0411376953125;-1080.523193359375;346.6246337890625;0.07477357238531113;0;0;-0.9972005486488342;1.1522639989852905;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-522.0447998046875;-1079.890380859375;346.3766784667969;0.9897468686103821;0;0;-0.1428324580192566;1.5388872623443604;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\generic\bloodelf\hedge\silvermoonhedge01.obj;-521.9395751953125;-1080.179931640625;343.5567932128906;0.9999994039535522;0;0;0.0010851046536117792;3.0796854496002197;Set_$DefaultGlobal;192071
..\..\..\expansion01\doodads\generic\bloodelf\hedge\silvermoonhedge01.obj;-518.7158813476562;-1080.179931640625;343.5567932128906;0.9999994039535522;0;0;0.0010851046536117792;3.0796854496002197;Set_$DefaultGlobal;192071
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower03.obj;-520.7136840820312;-1080.6109619140625;346.39892578125;-0.09083700180053711;0;0;-0.9958657622337341;1.3762506246566772;Set_$DefaultGlobal;193394
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower03.obj;-518.9237060546875;-1080.66650390625;346.6280517578125;-0.09083700180053711;0;0;-0.9958657622337341;1.3762506246566772;Set_$DefaultGlobal;193394
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-516.7542114257812;-1080.523193359375;346.6246337890625;0.07477357238531113;0;0;-0.9972005486488342;1.1522639989852905;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-518.544189453125;-1080.4681396484375;346.39556884765625;0.07477357238531113;0;0;-0.9972005486488342;1.1522639989852905;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-513.5971069335938;-1079.890380859375;346.3766784667969;0.9897468686103821;0;0;-0.1428324580192566;1.5388872623443604;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-515.3203735351562;-1080.4681396484375;346.39556884765625;0.07477357238531113;0;0;-0.9972005486488342;1.1522639989852905;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower03.obj;-517.489990234375;-1080.6109619140625;346.39892578125;-0.09083700180053711;0;0;-0.9958657622337341;1.3762506246566772;Set_$DefaultGlobal;193394
..\..\..\expansion01\doodads\silvermoon\bushes\silvermoonbush06.obj;-513.8689575195312;-1080.17822265625;344.7692565917969;0.6466331481933594;0;0;-0.7628011107444763;2.0458531379699707;Set_$DefaultGlobal;193384
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower03.obj;-520.8298950195312;-1027.0611572265625;346.39892578125;0.9930457472801208;0;0;-0.11772938072681427;1.3762506246566772;Set_$DefaultGlobal;193394
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-517.511962890625;-1027.328857421875;346.6246337890625;0.9988576173782349;0;0;0.04778505116701126;1.1522639989852905;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-519.5397338867188;-1027.8526611328125;346.3766784667969;-0.1695406138896942;0;0;-0.9855232238769531;1.5388869047164917;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\generic\bloodelf\hedge\silvermoonhedge01.obj;-519.5974731445312;-1027.7891845703125;343.5567932128906;-0.0018972582183778286;0;0;-0.9999982118606567;3.079685926437378;Set_$DefaultGlobal;192071
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-523.00390625;-1027.0869140625;346.39556884765625;0.9988576173782349;0;0;0.04778505116701126;1.1522639989852905;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\silvermoon\bushes\silvermoonbush06.obj;-513.4212646484375;-1028.261962890625;344.7692565917969;0.17734089493751526;0;0;-0.9841494560241699;2.0458526611328125;Set_$DefaultGlobal;193384
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower03.obj;-527.5514526367188;-1028.2554931640625;346.6280517578125;0.7684149742126465;0;0;0.6399519443511963;1.3762506246566772;Set_$DefaultGlobal;193394
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-527.408203125;-1030.4248046875;346.6246337890625;0.6522544026374817;0;0;0.7580001354217529;1.152263879776001;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-526.775390625;-1032.421142578125;346.3766784667969;0.5988588929176331;0;0;-0.8008546233177185;1.5388871431350708;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\generic\bloodelf\hedge\silvermoonhedge01.obj;-527.0648803710938;-1032.287109375;343.5567932128906;0.7078735828399658;0;0;-0.7063391208648682;3.0796854496002197;Set_$DefaultGlobal;192071
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower03.obj;-527.4959106445312;-1033.7523193359375;346.39892578125;0.7684149742126465;0;0;0.6399519443511963;1.3762506246566772;Set_$DefaultGlobal;193394
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower03.obj;-527.5514526367188;-1035.542236328125;346.6280517578125;0.7684149742126465;0;0;0.6399519443511963;1.3762506246566772;Set_$DefaultGlobal;193394
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-527.408203125;-1037.711669921875;346.6246337890625;0.6522544026374817;0;0;0.7580001354217529;1.152263879776001;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-527.3530883789062;-1035.9217529296875;346.39556884765625;0.6522544026374817;0;0;0.7580001354217529;1.152263879776001;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower03.obj;-527.4959106445312;-1036.9759521484375;346.39892578125;0.7684149742126465;0;0;0.6399519443511963;1.3762506246566772;Set_$DefaultGlobal;193394
..\..\..\expansion01\doodads\silvermoon\bushes\silvermoonbush06.obj;-527.0631713867188;-1038.17333984375;344.7692565917969;-0.08214323222637177;0;0;-0.9966205358505249;2.0458531379699707;Set_$DefaultGlobal;193384
..\..\..\expansion01\doodads\generic\bloodelf\planters\be_planter_medium_03.obj;-530.5352783203125;-1059.4718017578125;344.5378112792969;0.7372772693634033;0;0;-0.6755902767181396;1;Set_$DefaultGlobal;192126
..\..\..\expansion01\doodads\generic\bloodelf\hedge\silvermoonhedge01.obj;-482.3704528808594;-1035.211181640625;343.5567932128906;0.7084471583366394;0;0;0.7057638764381409;3.079685926437378;Set_$DefaultGlobal;192071
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower03.obj;-481.6424865722656;-1033.978759765625;346.39892578125;0.6189420223236084;0;0;-0.7854366302490234;1.3762507438659668;Set_$DefaultGlobal;193394
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-481.91015625;-1037.296630859375;346.6246337890625;0.7400881052017212;0;0;-0.6725099682807922;1.15226411819458;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-482.4339294433594;-1035.2689208984375;346.3766784667969;0.8167535066604614;0;0;0.5769867897033691;1.5388869047164917;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-481.6681823730469;-1031.8046875;346.39556884765625;0.7400881052017212;0;0;-0.6725099682807922;1.15226411819458;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\silvermoon\bushes\silvermoonbush06.obj;-482.84320068359375;-1041.3873291015625;344.7692565917969;0.5704998970031738;0;0;0.8212977051734924;2.0458526611328125;Set_$DefaultGlobal;193384
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower03.obj;-482.8368225097656;-1027.2572021484375;346.6280517578125;0.9958657622337341;0;0;-0.09083718806505203;1.3762506246566772;Set_$DefaultGlobal;193394
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-485.0060729980469;-1027.400390625;346.6246337890625;0.9972005486488342;0;0;0.0747734010219574;1.1522639989852905;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-487.00238037109375;-1028.033203125;346.3766784667969;-0.14283263683319092;0;0;-0.9897468686103821;1.5388871431350708;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\generic\bloodelf\hedge\silvermoonhedge01.obj;-486.8684387207031;-1027.7437744140625;343.5567932128906;0.0010849416721612215;0;0;-0.9999994039535522;3.0796854496002197;Set_$DefaultGlobal;192071
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower03.obj;-488.33355712890625;-1027.312744140625;346.39892578125;0.9958657622337341;0;0;-0.09083718806505203;1.3762506246566772;Set_$DefaultGlobal;193394
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower03.obj;-490.12347412109375;-1027.2572021484375;346.6280517578125;0.9958657622337341;0;0;-0.09083718806505203;1.3762506246566772;Set_$DefaultGlobal;193394
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-492.29296875;-1027.400390625;346.6246337890625;0.9972005486488342;0;0;0.0747734010219574;1.1522639989852905;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-490.5030517578125;-1027.45556640625;346.39556884765625;0.9972005486488342;0;0;0.0747734010219574;1.1522639989852905;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower03.obj;-491.5572509765625;-1027.312744140625;346.39892578125;0.9958657622337341;0;0;-0.09083718806505203;1.3762506246566772;Set_$DefaultGlobal;193394
..\..\..\expansion01\doodads\silvermoon\bushes\silvermoonbush06.obj;-492.7546081542969;-1027.7454833984375;344.7692565917969;0.7628012299537659;0;0;0.6466330289840698;2.0458528995513916;Set_$DefaultGlobal;193384
..\..\..\expansion01\doodads\generic\bloodelf\hedge\silvermoonhedge01.obj;-480.6861572265625;-1072.494384765625;343.5567932128906;0.7063390612602234;0;0;0.7078736424446106;3.0796854496002197;Set_$DefaultGlobal;192071
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower03.obj;-487.56109619140625;-1081.1832275390625;346.39892578125;-0.11772927641868591;0;0;-0.9930457472801208;1.3762507438659668;Set_$DefaultGlobal;193394
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-490.8790283203125;-1080.91552734375;346.6246337890625;0.04778514802455902;0;0;-0.9988576173782349;1.15226411819458;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-488.8512268066406;-1080.3917236328125;346.3766784667969;0.9855232238769531;0;0;-0.16954050958156586;1.5388869047164917;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\generic\bloodelf\hedge\silvermoonhedge01.obj;-485.2218322753906;-1080.4552001953125;343.5567932128906;0.9999982118606567;0;0;-0.00189715507440269;3.079685926437378;Set_$DefaultGlobal;192071
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-485.3870544433594;-1081.157470703125;346.39556884765625;0.04778514802455902;0;0;-0.9988576173782349;1.15226411819458;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\silvermoon\bushes\silvermoonbush06.obj;-490.89495849609375;-1079.982421875;344.7692565917969;0.9841494560241699;0;0;0.17734099924564362;2.0458526611328125;Set_$DefaultGlobal;193384
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower03.obj;-480.8395080566406;-1079.9888916015625;346.6280517578125;0.6399520039558411;0;0;-0.7684148550033569;1.3762506246566772;Set_$DefaultGlobal;193394
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-480.34283447265625;-1077.819580078125;346.6246337890625;0.7580001950263977;0;0;-0.6522543430328369;1.1522639989852905;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-480.97564697265625;-1075.8232421875;346.3766784667969;0.800854504108429;0;0;0.5988589525222778;1.5388872623443604;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\generic\bloodelf\hedge\silvermoonhedge01.obj;-480.6861572265625;-1075.718017578125;343.5567932128906;0.7063390612602234;0;0;0.7078736424446106;3.0796854496002197;Set_$DefaultGlobal;192071
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower03.obj;-480.2551574707031;-1074.4920654296875;346.39892578125;0.6399520039558411;0;0;-0.7684148550033569;1.3762506246566772;Set_$DefaultGlobal;193394
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower03.obj;-480.1996154785156;-1072.7021484375;346.6280517578125;0.6399520039558411;0;0;-0.7684148550033569;1.3762506246566772;Set_$DefaultGlobal;193394
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-480.34283447265625;-1070.53271484375;346.6246337890625;0.7580001950263977;0;0;-0.6522543430328369;1.1522639989852905;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-480.39794921875;-1072.3226318359375;346.39556884765625;0.7580001950263977;0;0;-0.6522543430328369;1.1522639989852905;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-480.97564697265625;-1067.3756103515625;346.3766784667969;0.800854504108429;0;0;0.5988589525222778;1.5388872623443604;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-480.39794921875;-1069.098876953125;346.39556884765625;0.7580001950263977;0;0;-0.6522543430328369;1.1522639989852905;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower03.obj;-480.2551574707031;-1071.2684326171875;346.39892578125;0.6399520039558411;0;0;-0.7684148550033569;1.3762506246566772;Set_$DefaultGlobal;193394
..\..\..\expansion01\doodads\silvermoon\bushes\silvermoonbush06.obj;-480.6878967285156;-1067.6474609375;344.7692565917969;0.9966205358505249;0;0;-0.08214312046766281;2.0458531379699707;Set_$DefaultGlobal;193384
..\..\..\generic\passivedoodads\particleemitters\druidwisp01.obj;-503.1019592285156;-1055.503173828125;344.7300720214844;0.8870108127593994;0;0;0.4617486298084259;2.7263600826263428;Set_$DefaultGlobal;199938
..\..\..\expansion01\doodads\generic\bloodelf\jars\be_jar_03.obj;-579.4078979492188;-1041.689208984375;371.1925048828125;-0.00872656051069498;0;0;-0.9999619126319885;1.8223750591278076;Set_$DefaultGlobal;192082
..\..\..\lordaeron\silvermoon\passivedoodads\trees\silvermoonsmallroots03.obj;-503.5973205566406;-1054.5865478515625;343.65972900390625;0.41338077187538147;0.005725830793380737;-0.08696749806404114;-0.9063774943351746;1.2692301273345947;Set_$DefaultGlobal;203940
..\..\..\lordaeron\silvermoon\passivedoodads\trees\silvermoonsmallroots03.obj;-501.61285400390625;-1054.369384765625;343.65972900390625;0.7422375679016113;0.08132067322731018;0.03135410696268082;0.6644451022148132;1.2692302465438843;Set_$DefaultGlobal;203940
..\..\..\expansion01\doodads\generic\bloodelf\trees\silvermoonbush04.obj;-501.34039306640625;-1057.8253173828125;343.4123229980469;0.9042624831199646;0;0;-0.4269770085811615;0.2802719175815582;Set_$DefaultGlobal;192292
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-501.3474426269531;-1057.7840576171875;343.9734802246094;0.5328807234764099;-0.0019362703897058964;-0.33612245321273804;0.7765668630599976;0.8432233333587646;Set_$DefaultGlobal;193396
..\..\..\lordaeron\silvermoon\passivedoodads\trees\silvermoonsmalltree01.obj;-500.7962341308594;-1058.201171875;343.3744201660156;0.7715206146240234;0.01805780827999115;-0.05808260291814804;-0.6332900524139404;0.3210800588130951;Set_$DefaultGlobal;203942
..\..\..\expansion01\doodads\silvermoon\bushes\silvermoonbush06.obj;-504.0533752441406;-1057.9520263671875;343.29974365234375;0.7500177025794983;0;0;-0.6614177823066711;0.6111845970153809;Set_$DefaultGlobal;193384
..\..\..\lordaeron\silvermoon\passivedoodads\trees\silvermoonsmallroots01.obj;-501.6647033691406;-1057.2711181640625;343.3006896972656;0.994470477104187;-0.04949072375893593;0.004428408574312925;-0.0925176739692688;0.9789161086082458;Set_$DefaultGlobal;203938
..\..\..\lordaeron\silvermoon\passivedoodads\trees\silvermoonsmalltree01.obj;-504.2032470703125;-1055.3170166015625;343.3744201660156;0.7715206146240234;0.018057802692055702;-0.05808261036872864;-0.6332900524139404;0.5662189722061157;Set_$DefaultGlobal;203942
..\..\..\lordaeron\silvermoon\passivedoodads\trees\silvermoonsmalltree03.obj;-487.81890869140625;-1034.62744140625;369.6442565917969;0.7071067690849304;0;0;0.7071067690849304;1.7498831748962402;Set_$DefaultGlobal;203944
..\..\..\expansion01\doodads\generic\bloodelf\trees\silvermoonbush04.obj;-486.7460021972656;-1040.955322265625;371.96868896484375;1;0;0;0;0.9768087267875671;Set_$DefaultGlobal;192292
..\..\..\expansion01\doodads\generic\bloodelf\trees\silvermoonbush04.obj;-486.9091796875;-1054.1668701171875;372.1226806640625;1;0;0;0;0.6375516057014465;Set_$DefaultGlobal;192292
..\..\..\lordaeron\silvermoon\passivedoodads\trees\silvermoonsmalltree01.obj;-501.20953369140625;-1033.8448486328125;372.42864990234375;0.9133556485176086;0.0066712782718241215;-0.03228330239653587;-0.40582597255706787;0.8629239201545715;Set_$DefaultGlobal;203942
..\..\..\lordaeron\silvermoon\passivedoodads\trees\silvermoonsmalltree03.obj;-520.5641479492188;-1034.04931640625;371.79107666015625;0.7071067690849304;0;0;0.7071067690849304;2.1731362342834473;Set_$DefaultGlobal;203944
